query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NRL	A	3S8Z	A	0.465005	70.434367
3NRL	A	2HJB	B	0.465251	33.985291
3NRL	A	2Y9X	E	0.465458	13.379088
3NRL	A	2H47	H	0.465762	34.626579
3NRL	A	3A5Z	H	0.465997	17.663522
3NRL	A	3VPJ	H	0.466846	14.282857
3NRL	A	3IZ6	D	0.467218	17.349352
3NRL	A	3RSJ	A	0.467532	34.568772
3NRL	A	2IUV	A	0.467712	34.583233
3NRL	A	3FAO	A	0.467750	18.303005
3NRL	A	2I2L	A	0.468172	12.806248
3NRL	A	3DSM	A	0.468193	34.219877
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NRT	A	3NRT	A	0.000000	0.000000
3NRT	A	3NRT	B	0.017474	3.000000
3NRT	A	3NRT	C	0.030243	4.000000
3NRT	A	3NRT	D	0.031008	4.000000
3NRT	A	3NRT	E	0.036243	4.358899
3NRT	A	3NRT	F	0.037021	4.358899
3NRT	A	3RQR	A	0.113799	33.941125
3NRT	A	4ERV	A	0.114098	33.346664
3NRT	A	2VWA	B	0.121608	14.282857
3NRT	A	2VWA	F	0.121608	14.282857
3NRT	A	2VWA	D	0.121726	13.638182
3NRT	A	4ETT	A	0.123730	30.133038
3NRT	A	3U2R	A	0.125026	23.622024
3NRT	A	1HM4	B	0.125685	70.696535
3NRT	A	1LDK	B	0.126249	59.514704
3NRT	A	2V0V	B	0.127081	34.452866
3NRT	A	1HM7	B	0.127738	71.784399
3NRT	A	2YVX	C	0.127743	105.905618
3NRT	A	2YVX	B	0.127865	105.924501
3NRT	A	2ZBE	B	0.128031	165.106027
3NRT	A	2YVX	D	0.128049	104.172933
3NRT	A	4ETV	A	0.128178	17.691806
3NRT	A	2YVX	A	0.128385	105.933942
3NRT	A	3OWO	C	0.128747	65.513357
3NRT	A	2VWA	A	0.128829	13.784049
3NRT	A	2ZBE	A	0.129034	166.757309
3NRT	A	3S2W	B	0.129408	20.760539
3NRT	A	1LNW	E	0.129420	21.424285
3NRT	A	1LNW	B	0.129497	19.974984
3NRT	A	4DQM	C	0.130164	48.166378
3NRT	A	1ZKY	B	0.130191	60.133186
3NRT	A	2EV2	A	0.130344	42.755117
3NRT	A	1HM7	A	0.130364	70.738957
3NRT	A	1PS1	B	0.130380	75.153177
3NRT	A	3AQK	A	0.130410	60.794737
3NRT	A	1PAQ	A	0.130510	26.419690
3NRT	A	1SQN	B	0.130512	59.598658
3NRT	A	1HM4	A	0.130550	69.835521
3NRT	A	1XP5	A	0.130610	173.764208
3NRT	A	1XAP	A	0.130740	47.370877
3NRT	A	2EAS	A	0.130796	165.722660
3NRT	A	2ZY9	B	0.130857	102.961158
3NRT	A	3B8C	B	0.130915	115.615743
3NRT	A	1A28	B	0.130937	60.423505
3NRT	A	1DO0	C	0.130948	59.430632
3NRT	A	2ZBG	A	0.131020	182.734780
3NRT	A	2B23	B	0.131032	60.646517
3NRT	A	3RTR	A	0.131037	79.151753
3NRT	A	3ZRA	A	0.131160	58.600341
3NRT	A	3OWO	B	0.131202	65.498092
3NRT	A	3B8C	A	0.131227	115.667627
3NRT	A	3G3Z	A	0.131256	30.528675
3NRT	A	2EV3	A	0.131261	40.792156
3NRT	A	2VWA	C	0.131290	13.856406
3NRT	A	1OVL	C	0.131318	46.292548
3NRT	A	3U24	A	0.131339	109.895405
3NRT	A	3AR8	A	0.131392	174.590951
3NRT	A	3GXO	B	0.131642	41.315857
3NRT	A	4APU	B	0.131700	60.431780
3NRT	A	3GXO	A	0.131728	42.871902
3NRT	A	2JBS	B	0.131808	72.972598
3NRT	A	2JBS	A	0.131814	72.117959
3NRT	A	1T6P	C	0.131925	138.974818
3NRT	A	2QI9	A	0.131955	80.479811
3NRT	A	3OX4	A	0.131986	65.299311
3NRT	A	2JBT	B	0.132040	73.000000
3NRT	A	2B23	A	0.132080	60.613530
3NRT	A	3OX4	B	0.132154	66.528190
3NRT	A	3ZRB	B	0.132162	58.489315
3NRT	A	2EV1	B	0.132168	38.196859
3NRT	A	2JBT	D	0.132180	72.945185
3NRT	A	2JBT	A	0.132354	72.965745
3NRT	A	2B1V	A	0.132362	62.777384
3NRT	A	4DQM	A	0.132456	48.373546
3NRT	A	1WWM	A	0.132485	43.358967
3NRT	A	3RCE	A	0.132559	130.571819
3NRT	A	2QI9	B	0.132697	81.430952
3NRT	A	2JBT	C	0.132760	73.013697
3NRT	A	3BFJ	T	0.132796	63.749510
3NRT	A	1NL3	A	0.132912	184.989189
3NRT	A	1HT1	G	0.132918	72.318739
3NRT	A	3OX4	C	0.132964	65.406422
3NRT	A	3MXL	C	0.133059	83.192548
3NRT	A	3D90	B	0.133070	57.870545
3NRT	A	3G3Z	B	0.133212	29.698485
3NRT	A	2B1Z	B	0.133225	61.587336
3NRT	A	3P9E	g	0.133247	91.656969
3NRT	A	3P9D	G	0.133247	91.656969
3NRT	A	3P9D	O	0.133247	91.656969
3NRT	A	3P9E	o	0.133247	91.656969
3NRT	A	2B1V	B	0.133288	61.878914
3NRT	A	3FI0	B	0.133306	35.902646
3NRT	A	2FAI	B	0.133313	62.593929
3NRT	A	3NAN	A	0.133340	185.094570
3NRT	A	1OJH	G	0.133358	9.746794
3NRT	A	3OWO	D	0.133405	65.383484
3NRT	A	2EAR	A	0.133409	167.672299
3NRT	A	1DO0	F	0.133419	58.617404
3NRT	A	2JBS	D	0.133422	73.020545
3NRT	A	3FHN	A	0.133426	186.694938
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NRV	A	3NRV	A	0.000000	0.000000
3NRV	A	3NRV	B	0.012930	4.358899
3NRV	A	1JUS	B	0.058525	26.851443
3NRV	A	2QIB	A	0.059054	42.591079
3NRV	A	3QTM	B	0.059115	70.035705
3NRV	A	3QTM	A	0.059716	77.220464
3NRV	A	1UI5	A	0.060117	27.676705
3NRV	A	3DCF	A	0.060162	27.313001
3NRV	A	2EV1	A	0.060606	30.919250
3NRV	A	2CWQ	C	0.063006	9.899495
3NRV	A	2QIB	B	0.063150	36.837481
3NRV	A	3S2W	F	0.063209	12.124356
3NRV	A	3NG6	D	0.063381	17.860571
3NRV	A	2OUN	B	0.063506	58.557664
3NRV	A	2HYF	B	0.063592	11.874342
3NRV	A	3ECO	B	0.063617	20.784610
3NRV	A	2OUS	B	0.063709	58.583274
3NRV	A	2DG6	A	0.063797	23.065125
3NRV	A	2OUP	B	0.064261	58.497863
3NRV	A	2HYF	D	0.064400	13.601471
3NRV	A	2EV4	A	0.065074	31.984371
3NRV	A	1JUS	E	0.065077	29.444864
3NRV	A	3ANP	B	0.065400	23.979158
3NRV	A	3QPT	A	0.065556	14.899664
3NRV	A	3ANP	C	0.065611	31.890437
3NRV	A	3M0G	B	0.065794	52.952809
3NRV	A	1JUS	D	0.065840	26.019224
3NRV	A	3O60	A	0.066159	22.090722
3NRV	A	2EV1	B	0.066255	27.676705
3NRV	A	1LNW	F	0.066390	11.269428
3NRV	A	1LNW	A	0.066686	13.490738
3NRV	A	1QVR	C	0.066713	151.248140
3NRV	A	2EV3	A	0.066777	30.215890
3NRV	A	2EV3	B	0.066878	31.048349
3NRV	A	3DEU	B	0.066891	21.563859
3NRV	A	2EV2	A	0.066925	32.140317
3NRV	A	1Y9B	B	0.066962	10.440307
3NRV	A	3NFE	D	0.067154	17.406895
3NRV	A	3FHN	A	0.067156	175.356779
3NRV	A	2OUV	B	0.067193	58.557664
3NRV	A	1Y2H	A	0.067198	61.943523
3NRV	A	3UHE	B	0.067262	22.803509
3NRV	A	1U61	A	0.067284	15.459625
3NRV	A	2R4Z	B	0.067287	22.912878
3NRV	A	2EV4	B	0.067299	28.670542
3NRV	A	2OUU	B	0.067308	59.000000
3NRV	A	3UHE	A	0.067345	22.847319
3NRV	A	2HYF	C	0.067553	13.304135
3NRV	A	1QVR	B	0.067577	156.044865
3NRV	A	3UHQ	B	0.067714	20.736441
3NRV	A	3DCF	B	0.067823	26.000000
3NRV	A	2RAE	A	0.067860	33.555923
3NRV	A	3FHN	D	0.067923	170.423003
3NRV	A	2GRZ	B	0.068063	22.847319
3NRV	A	7HBI	B	0.068063	22.847319
3NRV	A	3UGY	B	0.068063	22.847319
3NRV	A	2FQZ	C	0.068065	60.108236
3NRV	A	1QVR	A	0.068084	155.331903
3NRV	A	5HBI	B	0.068145	22.891046
3NRV	A	1TD6	A	0.068247	47.212287
3NRV	A	2OUQ	B	0.068442	59.143892
3NRV	A	4B8B	B	0.068456	97.200823
3NRV	A	3UHU	A	0.068519	19.849433
3NRV	A	1JZM	B	0.068519	19.849433
3NRV	A	3UHW	A	0.068519	19.849433
3NRV	A	3UHU	B	0.068519	19.849433
3NRV	A	3UHG	A	0.068525	23.000000
3NRV	A	3LOC	B	0.068572	31.749016
3NRV	A	3IUK	B	0.068590	102.489024
3NRV	A	1TXU	A	0.068648	38.652296
3NRV	A	2PEX	A	0.068687	15.231546
3NRV	A	3F7D	A	0.068809	48.166378
3NRV	A	4B8B	A	0.068833	98.127468
3NRV	A	3UH5	B	0.068863	22.891046
3NRV	A	3CUC	B	0.068931	44.090815
3NRV	A	3G4R	A	0.069025	22.978251
3NRV	A	2GRF	B	0.069033	19.899749
3NRV	A	4SDH	B	0.069033	19.899749
3NRV	A	3UHS	B	0.069033	19.899749
3NRV	A	3UHW	B	0.069033	19.899749
3NRV	A	3ANG	D	0.069051	23.409400
3NRV	A	3BPV	A	0.069125	21.118712
3NRV	A	3G3Z	B	0.069126	19.874607
3NRV	A	2PTS	A	0.069208	76.478755
3NRV	A	1WOX	A	0.069214	41.048752
3NRV	A	2EV2	B	0.069223	29.461840
3NRV	A	3G53	B	0.069304	22.934690
3NRV	A	3S2W	G	0.069378	11.704700
3NRV	A	1JZM	A	0.069383	19.899749
3NRV	A	3UHN	A	0.069383	19.899749
3NRV	A	2AV0	B	0.069384	22.978251
3NRV	A	1JST	B	0.069411	40.533936
3NRV	A	1OSH	A	0.069462	46.465041
3NRV	A	3SDH	A	0.069464	23.021729
3NRV	A	2AV0	A	0.069464	23.021729
3NRV	A	3G4Y	A	0.069464	23.021729
3NRV	A	2GRZ	A	0.069464	23.021729
3NRV	A	1JZL	A	0.069464	23.021729
3NRV	A	3G4Q	A	0.069464	23.021729
3NRV	A	3G53	A	0.069464	23.021729
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NRW	A	3NRW	A	-0.000000	0.000000
3NRW	A	2EV1	B	0.034106	25.553865
3NRW	A	2EV4	A	0.034491	30.033315
3NRW	A	2EV1	A	0.037193	29.308702
3NRW	A	2EV3	B	0.037287	29.137605
3NRW	A	2EV4	B	0.037469	26.702060
3NRW	A	2EV2	A	0.038302	30.298515
3NRW	A	3G3Z	A	0.038649	18.439089
3NRW	A	2EV3	A	0.039095	28.390139
3NRW	A	3ECO	B	0.039565	18.947295
3NRW	A	2EV2	B	0.040702	27.586228
3NRW	A	3DCF	A	0.040750	25.865034
3NRW	A	3G3Z	B	0.041044	17.776389
3NRW	A	3BJB	D	0.042810	18.165902
3NRW	A	3QPT	A	0.043087	13.000000
3NRW	A	2HR3	C	0.043398	21.954498
3NRW	A	3MZY	A	0.043608	16.613248
3NRW	A	2HYF	B	0.044832	10.198039
3NRW	A	1OSH	A	0.045848	45.011110
3NRW	A	3DCF	B	0.046153	24.433583
3NRW	A	2HR3	D	0.046393	23.748684
3NRW	A	1JUS	A	0.046608	30.789609
3NRW	A	1LNW	E	0.047242	11.269428
3NRW	A	2HYF	D	0.047252	12.083046
3NRW	A	2G3B	B	0.047463	35.791060
3NRW	A	2HYF	C	0.047478	11.575837
3NRW	A	2QIB	A	0.047979	41.653331
3NRW	A	1L9Z	H	0.048078	56.293872
3NRW	A	1LNW	G	0.048128	11.313708
3NRW	A	1LNW	F	0.048158	9.695360
3NRW	A	2QI9	A	0.048256	68.183576
3NRW	A	2WGL	A	0.048481	24.392622
3NRW	A	2G3B	A	0.048903	37.868192
3NRW	A	2ZI0	B	0.048904	10.488088
3NRW	A	3L1B	A	0.049061	50.537115
3NRW	A	2QIB	B	0.049094	35.749126
3NRW	A	3U2R	A	0.049244	13.190906
3NRW	A	3F0C	A	0.049259	37.907783
3NRW	A	3QQV	A	0.049739	79.322128
3NRW	A	3KP1	G	0.049822	8.774964
3NRW	A	2HR3	A	0.049829	25.709920
3NRW	A	3KP1	E	0.049893	8.774964
3NRW	A	2QI9	B	0.050095	69.188149
3NRW	A	2W99	A	0.050158	53.254108
3NRW	A	2W9Z	A	0.050209	52.211110
3NRW	A	3ANP	A	0.050282	30.016662
3NRW	A	4DMA	B	0.050349	51.254268
3NRW	A	3ANP	C	0.050433	30.724583
3NRW	A	3D5L	A	0.050500	29.748950
3NRW	A	2ZI0	A	0.050669	8.774964
3NRW	A	3VPR	A	0.050756	27.964263
3NRW	A	2GHJ	D	0.050789	11.874342
3NRW	A	3HSE	A	0.050906	14.764823
3NRW	A	2GHJ	A	0.050940	12.609520
3NRW	A	3DF1	T	0.051062	13.152946
3NRW	A	3DF3	T	0.051062	13.152946
3NRW	A	2IJC	I	0.051097	10.954451
3NRW	A	2IJC	H	0.051097	10.954451
3NRW	A	1WWM	A	0.051164	31.496031
3NRW	A	2WGL	C	0.051164	22.869193
3NRW	A	1LNW	A	0.051185	12.124356
3NRW	A	1LNW	B	0.051188	10.630146
3NRW	A	2HYG	D	0.051209	17.804494
3NRW	A	3FHN	A	0.051273	174.370296
3NRW	A	1UI5	A	0.051471	26.814175
3NRW	A	2ODM	B	0.051479	9.380832
3NRW	A	2QGT	A	0.051638	55.163394
3NRW	A	1L9U	H	0.051688	60.811183
3NRW	A	1L9U	Q	0.051688	60.811183
3NRW	A	3ANG	A	0.051821	25.632011
3NRW	A	3ANG	B	0.051854	23.151674
3NRW	A	4GAQ	T	0.051939	16.155494
3NRW	A	3ANG	C	0.051965	30.049958
3NRW	A	1LNW	D	0.052059	10.677078
3NRW	A	1Y10	D	0.052082	59.581876
3NRW	A	1NVP	B	0.052176	13.152946
3NRW	A	1OTW	B	0.052282	43.000000
3NRW	A	3KP3	A	0.052334	28.600699
3NRW	A	2ZY9	A	0.052339	93.150416
3NRW	A	3FHN	B	0.052365	174.255559
3NRW	A	3KOW	H	0.052411	9.000000
3NRW	A	3KOX	H	0.052411	9.000000
3NRW	A	3KP1	H	0.052411	9.000000
3NRW	A	2VVX	A	0.052440	20.223748
3NRW	A	3KOW	E	0.052485	9.000000
3NRW	A	3KP0	E	0.052485	9.000000
3NRW	A	2B23	B	0.052603	48.641546
3NRW	A	1OTW	A	0.052681	44.911023
3NRW	A	2WGL	B	0.052692	22.781571
3NRW	A	3DEU	A	0.052921	18.814888
3NRW	A	3KOZ	G	0.052943	9.055385
3NRW	A	2B1V	A	0.052949	50.744458
3NRW	A	2PEX	B	0.053029	13.964240
3NRW	A	1JUS	D	0.053053	24.939928
3NRW	A	2IJC	B	0.053069	11.135529
3NRW	A	3KOZ	E	0.053096	9.055385
3NRW	A	3DEU	B	0.053115	20.396078
3NRW	A	2HR3	B	0.053126	19.748418
3NRW	A	3KP5	A	0.053230	29.529646
3NRW	A	3I1S	T	0.053236	13.379088
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NWZ	A	3NWZ	A	0.000000	0.000000
3NWZ	A	3NWZ	C	0.078047	7.615773
3NWZ	A	3NWZ	D	0.110031	8.888194
3NWZ	A	3NWZ	B	0.111970	9.219544
3NWZ	A	2F7R	A	0.160204	110.349445
3NWZ	A	1R34	A	0.161821	110.077246
3NWZ	A	1E3H	A	0.162264	69.267597
3NWZ	A	2F1B	A	0.162819	111.350797
3NWZ	A	1PS3	A	0.162983	110.031814
3NWZ	A	1QWU	A	0.163021	110.467190
3NWZ	A	2FYV	A	0.163102	110.358507
3NWZ	A	2F1A	A	0.163286	110.390217
3NWZ	A	2F18	A	0.164145	110.109037
3NWZ	A	3DDG	A	0.164633	103.629146
3NWZ	A	1TQV	A	0.164829	110.349445
3NWZ	A	1R33	A	0.165899	110.657128
3NWZ	A	3BLB	A	0.166084	103.130985
3NWZ	A	2ALW	A	0.166154	109.594708
3NWZ	A	1HWW	A	0.166311	110.113578
3NWZ	A	1TQW	A	0.167092	110.494344
3NWZ	A	1HXK	A	0.167311	110.285992
3NWZ	A	3GLL	A	0.167861	54.726593
3NWZ	A	1TQT	A	0.168006	110.652610
3NWZ	A	3D52	A	0.169901	109.931797
3NWZ	A	1TQS	A	0.170730	102.722928
3NWZ	A	2F7O	A	0.170862	109.726934
3NWZ	A	1LWE	A	0.171064	60.440053
3NWZ	A	2F7Q	A	0.171421	110.009091
3NWZ	A	1E3P	A	0.171710	81.645576
3NWZ	A	2OW7	A	0.172087	98.122373
3NWZ	A	3B7K	B	0.172225	28.178006
3NWZ	A	1RT5	A	0.173458	60.406953
3NWZ	A	3D51	A	0.174026	109.219962
3NWZ	A	4FN5	A	0.174117	69.763888
3NWZ	A	1LWF	A	0.174283	61.114646
3NWZ	A	2DY1	A	0.174918	67.830672
3NWZ	A	3V4I	A	0.175185	62.385896
3NWZ	A	2VG6	A	0.175530	60.950800
3NWZ	A	1JLB	A	0.175699	60.663004
3NWZ	A	3DM2	A	0.175710	58.821765
3NWZ	A	2OM7	L	0.175727	65.711491
3NWZ	A	4AM3	B	0.175817	79.309520
3NWZ	A	1FKO	A	0.175874	60.191362
3NWZ	A	3V81	C	0.175943	56.639209
3NWZ	A	1LWF	B	0.175949	39.319207
3NWZ	A	3MEG	A	0.176020	60.638272
3NWZ	A	4AIM	A	0.176347	85.702975
3NWZ	A	3DLB	B	0.176376	67.948510
3NWZ	A	1S1X	B	0.176544	38.652296
3NWZ	A	1CJY	A	0.176573	61.562976
3NWZ	A	1PN6	A	0.176657	65.268675
3NWZ	A	1ZN0	B	0.176657	65.268675
3NWZ	A	3D50	A	0.176780	100.114934
3NWZ	A	3QIP	A	0.177009	63.584589
3NWZ	A	3KK3	A	0.177079	61.806149
3NWZ	A	1REV	B	0.177141	41.412558
3NWZ	A	1RT4	A	0.177328	60.357270
3NWZ	A	3V4I	C	0.177419	61.106464
3NWZ	A	1RTH	A	0.177568	59.707621
3NWZ	A	3BUQ	A	0.177648	105.361283
3NWZ	A	2XEX	A	0.177730	69.166466
3NWZ	A	3LP0	A	0.178006	63.023805
3NWZ	A	1EET	A	0.178112	59.523105
3NWZ	A	3T19	A	0.178187	63.600314
3NWZ	A	3HM9	A	0.178381	75.690158
3NWZ	A	1IKX	A	0.178420	61.838499
3NWZ	A	1C1C	B	0.178429	39.661064
3NWZ	A	3MEC	A	0.178611	62.169124
3NWZ	A	3DOL	B	0.178678	39.623226
3NWZ	A	3MEE	A	0.178704	62.920585
3NWZ	A	3AX7	A	0.178704	126.324978
3NWZ	A	3BUP	A	0.178851	104.503588
3NWZ	A	2I5J	A	0.179046	62.281618
3NWZ	A	1DTQ	B	0.179090	40.926764
3NWZ	A	1YVU	A	0.179103	72.560320
3NWZ	A	2F7P	A	0.179110	98.061205
3NWZ	A	2XEX	B	0.179116	68.782265
3NWZ	A	3LAK	A	0.179146	62.849025
3NWZ	A	3HVR	B	0.179342	75.445344
3NWZ	A	2B6E	F	0.179355	11.224972
3NWZ	A	3HXM	A	0.179373	75.511589
3NWZ	A	1MU2	A	0.179652	66.309879
3NWZ	A	1LWE	B	0.179725	40.199502
3NWZ	A	3AX7	B	0.179752	126.027775
3NWZ	A	4A97	A	0.179813	39.242834
3NWZ	A	3KLG	A	0.179910	62.506000
3NWZ	A	3DLG	A	0.180006	59.799666
3NWZ	A	1JKH	A	0.180008	62.393910
3NWZ	A	3DLE	B	0.180035	38.600518
3NWZ	A	1VRT	B	0.180098	40.595566
3NWZ	A	1T03	A	0.180125	63.458648
3NWZ	A	3DOL	A	0.180141	60.802960
3NWZ	A	2WYI	B	0.180191	94.302704
3NWZ	A	3KLG	E	0.180219	62.665780
3NWZ	A	4B1O	B	0.180248	98.305646
3NWZ	A	3MED	A	0.180313	61.749494
3NWZ	A	1S6Q	A	0.180410	62.008064
3NWZ	A	3V6D	A	0.180571	61.903150
3NWZ	A	1T05	A	0.180652	61.294372
3NWZ	A	3LP1	A	0.180731	62.169124
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NXH	A	3NXH	A	-0.000000	0.000000
3NXH	A	4FHM	B	0.102279	120.258056
3NXH	A	2O59	A	0.104464	76.334789
3NXH	A	4GQ2	M	0.107207	135.336617
3NXH	A	3QFI	A	0.109098	18.841444
3NXH	A	3LGE	A	0.109778	48.466483
3NXH	A	3LGE	D	0.109899	48.548944
3NXH	A	2O54	A	0.110303	78.255990
3NXH	A	4ANJ	A	0.110569	133.322916
3NXH	A	2O19	A	0.110596	78.612976
3NXH	A	3DFS	C	0.110926	46.743984
3NXH	A	2O19	B	0.110983	81.160335
3NXH	A	2QUU	C	0.111025	45.923850
3NXH	A	3B8D	A	0.111026	48.795492
3NXH	A	2EPH	D	0.111295	47.391982
3NXH	A	2O5E	B	0.111356	75.940766
3NXH	A	3PX7	A	0.111712	80.380346
3NXH	A	1ADO	C	0.111745	47.549974
3NXH	A	2O59	B	0.112191	80.907354
3NXH	A	2XT6	A	0.112345	143.083891
3NXH	A	1ZAL	D	0.112467	47.843495
3NXH	A	2O54	B	0.112633	79.492138
3NXH	A	1ZAJ	D	0.112825	47.822589
3NXH	A	2EPH	A	0.112868	46.925473
3NXH	A	1EWD	C	0.113022	46.010868
3NXH	A	1FBA	C	0.113036	47.749346
3NXH	A	1ADO	B	0.113214	47.738873
3NXH	A	1ZAL	B	0.113377	47.759816
3NXH	A	1CY0	A	0.113455	74.993333
3NXH	A	1FBA	A	0.113457	47.937459
3NXH	A	3DFT	C	0.113463	46.968074
3NXH	A	2QUV	C	0.113600	48.559242
3NXH	A	1ZAJ	B	0.113636	47.927028
3NXH	A	3PWT	A	0.113714	78.905006
3NXH	A	3DFQ	C	0.113746	45.869380
3NXH	A	1CY1	A	0.113771	80.056230
3NXH	A	2QUT	C	0.113780	46.808119
3NXH	A	2OT0	A	0.113859	48.559242
3NXH	A	2BYT	A	0.113941	96.788429
3NXH	A	1ADO	D	0.113963	47.801674
3NXH	A	1ZAH	B	0.113969	46.097722
3NXH	A	1EWD	D	0.113997	46.936127
3NXH	A	3TU9	C	0.114074	47.581509
3NXH	A	1FBA	D	0.114075	47.916594
3NXH	A	3DFT	D	0.114080	46.946778
3NXH	A	1ECL	A	0.114088	81.215762
3NXH	A	1XFB	E	0.114104	46.281746
3NXH	A	1XFB	A	0.114104	46.281746
3NXH	A	1XFB	B	0.114104	46.281746
3NXH	A	1XFB	C	0.114104	46.281746
3NXH	A	1XFB	D	0.114104	46.281746
3NXH	A	1XFB	F	0.114104	46.281746
3NXH	A	1XFB	G	0.114104	46.281746
3NXH	A	1XFB	H	0.114104	46.281746
3NXH	A	1XFB	I	0.114104	46.281746
3NXH	A	1XFB	J	0.114104	46.281746
3NXH	A	1XFB	K	0.114104	46.281746
3NXH	A	1XFB	L	0.114104	46.281746
3NXH	A	1QE0	A	0.114152	39.089641
3NXH	A	1EX5	C	0.114156	44.988888
3NXH	A	1A5C	A	0.114258	46.368092
3NXH	A	2O5C	B	0.114390	77.698134
3NXH	A	3DFN	C	0.114408	46.754679
3NXH	A	2OT0	B	0.114431	48.733972
3NXH	A	1FBA	B	0.114433	47.895720
3NXH	A	1ZAI	C	0.114474	48.672374
3NXH	A	1CY7	A	0.114509	79.517294
3NXH	A	2OT1	D	0.114513	46.000000
3NXH	A	4GFH	A	0.114558	148.222805
3NXH	A	2JGP	A	0.114643	61.040970
3NXH	A	3B8D	B	0.114744	47.801674
3NXH	A	1CY6	A	0.114779	78.140898
3NXH	A	4AOY	A	0.114848	43.680659
3NXH	A	2O5E	A	0.114853	76.837491
3NXH	A	1ZAL	A	0.114875	47.148701
3NXH	A	3DFS	B	0.114879	45.912961
3NXH	A	4FHN	B	0.114891	178.050555
3NXH	A	1ZAH	D	0.114944	47.191101
3NXH	A	4GFH	F	0.114975	145.478521
3NXH	A	2QUT	A	0.115047	46.669048
3NXH	A	3KX6	C	0.115120	44.810713
3NXH	A	4FHN	D	0.115123	172.101714
3NXH	A	1L5A	B	0.115324	55.407581
3NXH	A	1GL9	C	0.115325	120.278843
3NXH	A	3DFT	B	0.115325	45.869380
3NXH	A	4ALD	A	0.115448	47.021272
3NXH	A	1I7D	A	0.115455	79.912452
3NXH	A	1ZAJ	C	0.115458	47.927028
3NXH	A	2ZBK	F	0.115468	64.311741
3NXH	A	2QUU	B	0.115479	45.989129
3NXH	A	1ZAH	C	0.115517	46.227697
3NXH	A	2ZBK	H	0.115575	64.327288
3NXH	A	1ZAI	D	0.115594	48.918299
3NXH	A	2ZBK	D	0.115617	65.192024
3NXH	A	1EWE	D	0.115685	46.850827
3NXH	A	2BTE	A	0.115701	98.569772
3NXH	A	2O5C	A	0.115811	78.790862
3NXH	A	2EPH	B	0.115914	45.276926
3NXH	A	1CY2	A	0.115945	80.442526
3NXH	A	3AGQ	A	0.115966	152.666303
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NYI	A	3NYI	A	-0.000000	0.000000
3NYI	A	3NYI	B	0.020031	7.416198
3NYI	A	2DT8	A	0.120947	17.204651
3NYI	A	3FYS	A	0.126618	19.924859
3NYI	A	2G7Z	B	0.127240	17.058722
3NYI	A	1PZX	B	0.127652	22.271057
3NYI	A	1PZX	A	0.129700	22.135944
3NYI	A	2G7Z	A	0.130439	17.058722
3NYI	A	3ZYV	D	0.135483	123.125952
3NYI	A	1WYG	A	0.136138	117.923704
3NYI	A	2BPO	B	0.136360	52.858301
3NYI	A	1V97	A	0.136403	116.751874
3NYI	A	3AN1	B	0.136523	120.561188
3NYI	A	3ZYV	C	0.136525	122.421403
3NYI	A	3AX9	A	0.136660	114.350339
3NYI	A	3PL5	A	0.136734	23.021729
3NYI	A	3AMZ	B	0.136768	117.558496
3NYI	A	3BDJ	B	0.136791	117.264658
3NYI	A	4F92	B	0.136897	208.333867
3NYI	A	3BDJ	A	0.136928	118.156676
3NYI	A	2BPO	A	0.137090	52.801515
3NYI	A	3AN1	A	0.137248	119.054609
3NYI	A	2E3T	B	0.137319	116.644760
3NYI	A	1FO4	A	0.137360	118.380742
3NYI	A	4F91	B	0.137861	203.546064
3NYI	A	3AM9	B	0.138066	118.962179
3NYI	A	3AM9	A	0.138654	118.953773
3NYI	A	1V97	B	0.138672	116.528966
3NYI	A	1VDV	B	0.138728	117.605272
3NYI	A	3AMZ	A	0.138830	118.591737
3NYI	A	3ZYV	A	0.138840	120.058319
3NYI	A	2E3T	A	0.138876	118.701306
3NYI	A	3ZYV	B	0.138929	122.674366
3NYI	A	3UNI	A	0.138969	117.456375
3NYI	A	4DPY	A	0.138981	28.948230
3NYI	A	3UNC	A	0.139062	114.315353
3NYI	A	3AX7	B	0.139089	113.123826
3NYI	A	3UNI	B	0.139138	116.460294
3NYI	A	1FO4	B	0.139242	118.579088
3NYI	A	1VPV	A	0.139274	18.411953
3NYI	A	4F93	B	0.139305	204.394227
3NYI	A	1TLL	B	0.139310	48.342528
3NYI	A	1TLL	A	0.139575	50.328918
3NYI	A	1VDV	A	0.139688	118.473626
3NYI	A	2CKJ	C	0.139752	118.253964
3NYI	A	3AX9	B	0.139773	113.397531
3NYI	A	1N5X	A	0.139810	117.366946
3NYI	A	1N5X	B	0.139810	117.366946
3NYI	A	1TDJ	A	0.139835	35.284558
3NYI	A	3HB9	C	0.139983	102.371871
3NYI	A	2BN4	B	0.140001	54.735729
3NYI	A	2E1Q	D	0.140234	119.222481
3NYI	A	3UDO	A	0.140486	26.286879
