query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2PUQ	I	111M	A	1.000000	53.628351
2PUQ	I	111L	A	1.000000	32.588341
2PUQ	I	112M	A	1.000000	53.609701
2PUQ	I	211L	A	1.000000	33.541020
2PUQ	I	112L	A	1.000000	32.588341
2PUQ	I	212L	A	1.000000	32.741411
2PUQ	I	10MH	A	1.000000	32.357379
2PUQ	I	213L	A	1.000000	31.890437
2PUQ	I	113L	A	1.000000	30.854497
2PUQ	I	316D	C	1.000000	0.000000
2PUQ	I	114L	A	1.000000	32.557641
2PUQ	I	10GS	B	1.000000	40.620192
2PUQ	I	20GS	B	1.000000	41.303753
2PUQ	I	214L	A	1.000000	31.921779
2PUQ	I	115L	A	1.000000	32.557641
2PUQ	I	215L	A	1.000000	30.903074
2PUQ	I	217L	A	1.000000	32.649655
2PUQ	I	216L	A	1.000000	32.680269
2PUQ	I	118L	A	1.000000	32.619013
2PUQ	I	218L	A	1.000000	32.046841
2PUQ	I	219L	A	1.000000	32.771939
2PUQ	I	119L	A	1.000000	31.654384
2PUQ	I	11BA	A	1.000000	13.228757
2PUQ	I	11BA	A	1.000000	13.228757
2PUQ	I	11BG	A	1.000000	12.806248
2PUQ	I	21BI	A	1.000000	17.058722
2PUQ	I	117E	A	1.000000	26.645825
2PUQ	I	216L	B	1.000000	33.585711
2PUQ	I	21BI	A	1.000000	17.058722
2PUQ	I	31BI	A	1.000000	16.822604
2PUQ	I	11BA	B	1.000000	13.038405
2PUQ	I	11BA	B	1.000000	13.038405
2PUQ	I	41BI	A	1.000000	16.792856
2PUQ	I	11BG	B	1.000000	12.884099
2PUQ	I	11AS	A	1.000000	47.759816
2PUQ	I	11AS	A	1.000000	47.759816
2PUQ	I	11GS	A	1.000000	40.521599
2PUQ	I	120L	A	1.000000	32.588341
2PUQ	I	221L	A	1.000000	31.685959
2PUQ	I	220L	A	1.000000	33.316662
2PUQ	I	221P	A	1.000000	21.260292
2PUQ	I	521P	A	1.000000	22.978251
2PUQ	I	121P	A	1.000000	22.360680
2PUQ	I	621P	A	1.000000	22.090722
2PUQ	I	117E	B	1.000000	27.166155
2PUQ	I	421P	A	1.000000	21.354157
2PUQ	I	721P	A	1.000000	23.916521
2PUQ	I	821P	A	1.000000	22.449944
2PUQ	I	122L	A	1.000000	32.649655
2PUQ	I	11GS	B	1.000000	40.521599
2PUQ	I	222L	A	1.000000	31.654384
2PUQ	I	223L	A	1.000000	31.622777
2PUQ	I	123L	A	1.000000	32.680269
2PUQ	I	224L	A	1.000000	32.619013
2PUQ	I	126L	A	1.000000	32.680269
2PUQ	I	11AS	B	1.000000	45.923850
2PUQ	I	125L	A	1.000000	32.680269
2PUQ	I	11AS	B	1.000000	45.923850
2PUQ	I	225L	A	1.000000	32.557641
2PUQ	I	127L	A	1.000000	31.749016
2PUQ	I	226L	A	1.000000	30.822070
2PUQ	I	128L	A	1.000000	31.685959
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3VEU	A	3VEU	A	0.000000	0.000000
3VEU	A	4B1D	A	0.078230	13.152946
3VEU	A	3VG1	A	0.085520	13.747727
3VEU	A	4B1E	A	0.085783	13.747727
3VEU	A	2IQG	A	0.089047	14.035669
3VEU	A	2XFK	A	0.090272	14.035669
3VEU	A	4ACU	A	0.094535	14.387495
3VEU	A	4FRS	B	0.095928	14.730920
3VEU	A	3LNK	A	0.097493	14.764823
3VEU	A	1YM2	A	0.098112	14.832397
3VEU	A	2QP8	A	0.098985	14.966630
3VEU	A	4D89	A	0.099483	14.764823
3VEU	A	1YM2	C	0.099516	14.832397
3VEU	A	3K5D	A	0.099886	14.866069
3VEU	A	3PI5	A	0.100369	14.933185
3VEU	A	3K5D	C	0.103283	15.099669
3VEU	A	3CID	A	0.103406	15.297059
3VEU	A	3L5D	A	0.103550	15.231546
3VEU	A	4FSL	B	0.103811	15.394804
3VEU	A	2QMD	A	0.103817	15.297059
3VEU	A	2QMG	A	0.103948	15.362291
3VEU	A	3K5D	B	0.104370	15.132746
3VEU	A	3CIB	A	0.104458	15.362291
3VEU	A	3QBH	A	0.104462	15.329710
3VEU	A	3LPJ	A	0.104541	15.362291
3VEU	A	4B00	A	0.104608	15.231546
3VEU	A	4AZY	A	0.104659	15.132746
3VEU	A	4B1C	A	0.104684	15.198684
3VEU	A	3S7M	A	0.105352	15.264338
3VEU	A	3QBH	C	0.105599	15.264338
3VEU	A	4DJX	A	0.105757	15.427249
3VEU	A	2F3F	A	0.105902	15.394804
3VEU	A	2QK5	B	0.105927	15.524175
3VEU	A	3LNK	B	0.105972	15.491933
3VEU	A	3CIC	A	0.105998	15.427249
3VEU	A	2VIE	A	0.106086	15.297059
3VEU	A	2VIZ	A	0.106707	15.297059
3VEU	A	4FSL	A	0.107377	15.524175
3VEU	A	2QMD	B	0.107515	15.588457
3VEU	A	4FSL	E	0.107593	15.652476
3VEU	A	4D8C	C	0.107611	15.394804
3VEU	A	4ACX	A	0.107662	15.427249
3VEU	A	4FSE	B	0.107694	15.524175
3VEU	A	3DV5	B	0.107772	15.588457
3VEU	A	4FS4	A	0.107800	15.684387
3VEU	A	3LPI	A	0.107827	15.620499
3VEU	A	2QMF	B	0.107856	15.588457
3VEU	A	2WF2	A	0.108019	15.459625
3VEU	A	3DV5	C	0.108085	15.459625
3VEU	A	4FSE	E	0.108431	15.588457
3VEU	A	3LPJ	B	0.108487	15.652476
3VEU	A	1FKN	B	0.108584	15.779734
3VEU	A	2QK5	A	0.108584	15.779734
3VEU	A	4DJX	B	0.108657	15.716234
3VEU	A	4FSL	D	0.108660	15.652476
3VEU	A	3KN0	B	0.108660	15.652476
3VEU	A	1M4H	B	0.108660	15.652476
3VEU	A	3DM6	B	0.108831	15.491933
3VEU	A	4FSE	A	0.108997	15.652476
3VEU	A	2QMF	A	0.109060	15.684387
3VEU	A	4DJY	B	0.109067	15.779734
3VEU	A	3L5F	A	0.109143	15.748016
3VEU	A	3CIB	B	0.109286	15.716234
3VEU	A	3CID	B	0.109374	15.716234
3VEU	A	2VNM	A	0.109632	15.588457
3VEU	A	4FSE	D	0.109633	15.716234
3VEU	A	3DV1	A	0.109799	15.652476
3VEU	A	4FS4	B	0.109888	15.716234
3VEU	A	2G94	A	0.109943	15.842980
3VEU	A	2VJ9	A	0.110117	15.556349
3VEU	A	2WF0	A	0.110132	15.684387
3VEU	A	3PI5	C	0.110299	15.588457
3VEU	A	3K5G	A	0.110301	15.716234
3VEU	A	3L59	A	0.110333	15.874508
3VEU	A	2F3F	B	0.110694	15.842980
3VEU	A	4DJV	A	0.110715	15.874508
3VEU	A	3KMX	B	0.110779	15.779734
3VEU	A	3LPK	B	0.110967	15.842980
3VEU	A	1YM2	B	0.111196	15.779734
3VEU	A	3CIC	B	0.111202	15.905974
3VEU	A	4DJW	A	0.111208	15.937377
3VEU	A	3LPK	A	0.111364	15.874508
3VEU	A	4D8C	B	0.111439	15.779734
3VEU	A	2HIZ	B	0.111770	15.684387
3VEU	A	3L5E	A	0.111887	16.000000
3VEU	A	4D83	C	0.112018	15.684387
3VEU	A	2P83	A	0.112066	15.716234
3VEU	A	3LPI	B	0.112122	15.905974
3VEU	A	3OHF	B	0.112122	15.905974
3VEU	A	2VJ7	A	0.112197	15.684387
3VEU	A	3K5C	A	0.112282	15.779734
3VEU	A	1XS7	D	0.112299	15.905974
3VEU	A	4DJU	B	0.112387	15.905974
3VEU	A	2FDP	C	0.112491	15.748016
3VEU	A	4DJU	A	0.112610	15.937377
3VEU	A	3NSH	B	0.113131	15.811388
3VEU	A	3L59	B	0.113188	15.968719
3VEU	A	3DV1	C	0.113189	15.842980
3VEU	A	3L5D	B	0.113276	15.968719
3VEU	A	4H3F	B	0.113276	15.968719
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NRU	A	3NRU	A	0.000000	0.000000
3NRU	A	3NRU	C	0.082432	8.426150
3NRU	A	3NRU	E	0.091358	9.000000
3NRU	A	3NRU	I	0.110599	9.797959
3NRU	A	3NRU	L	0.114701	9.949874
3NRU	A	3NRU	H	0.115989	9.797959
3NRU	A	3NRU	F	0.116833	9.949874
3NRU	A	3C8X	A	0.118451	9.899495
3NRU	A	3NRU	K	0.120114	10.148892
3NRU	A	3NRU	G	0.120721	10.099505
3NRU	A	3NRU	D	0.131032	10.677078
3NRU	A	3NRU	J	0.143041	11.045361
3NRU	A	3ETP	A	0.151062	12.206556
3NRU	A	2QBX	A	0.161498	11.874342
3NRU	A	3NRU	B	0.166334	11.704700
3NRU	A	1KGY	B	0.167033	12.288206
3NRU	A	1KGY	C	0.168760	12.449900
3NRU	A	3HEI	G	0.176286	12.247449
3NRU	A	2WO1	A	0.177927	13.038405
3NRU	A	3HPN	C	0.179724	12.489996
3NRU	A	1KGY	D	0.181636	12.845233
3NRU	A	3HPN	B	0.181763	12.489996
3NRU	A	2X10	A	0.184310	37.656341
3NRU	A	3HPN	E	0.185176	12.649111
3NRU	A	3HPN	F	0.185176	12.649111
3NRU	A	3HPN	A	0.188504	12.806248
3NRU	A	1IC1	B	0.189156	15.684387
3NRU	A	1SHW	B	0.190327	13.304135
3NRU	A	3HEI	M	0.190813	12.727922
3NRU	A	3MX0	C	0.193551	29.359837
3NRU	A	1NUK	A	0.194056	12.688578
3NRU	A	2WO3	A	0.194271	12.884099
3NRU	A	3HPN	D	0.194436	12.961481
3NRU	A	2QBX	B	0.195742	13.190906
3NRU	A	2BBA	A	0.197942	13.601471
3NRU	A	2GJ6	E	0.198359	17.406895
3NRU	A	3CKH	B	0.198508	12.688578
3NRU	A	3HEI	C	0.199821	13.038405
3NRU	A	2VLR	J	0.200515	17.832555
3NRU	A	3H9S	E	0.201903	17.916473
3NRU	A	1OGA	E	0.202237	17.262677
3NRU	A	1KGY	A	0.202375	13.453624
3NRU	A	2HLE	A	0.203090	14.177447
3NRU	A	2WO2	A	0.203425	13.564660
3NRU	A	3HEI	K	0.204157	13.266499
3NRU	A	2F53	E	0.205949	17.860571
3NRU	A	1MQ8	A	0.209012	16.492423
3NRU	A	3HEI	A	0.209769	13.638182
3NRU	A	2GYS	A	0.209940	36.290495
3NRU	A	1GH7	A	0.210062	39.217343
3NRU	A	3D39	E	0.211100	18.083141
3NRU	A	2VLJ	E	0.211420	17.888544
3NRU	A	3CXE	A	0.211444	39.115214
3NRU	A	3LB6	D	0.211481	23.323808
3NRU	A	1GH7	B	0.211859	39.038443
3NRU	A	2V5Y	A	0.212462	57.218878
3NRU	A	3GXU	A	0.212534	13.453624
3NRU	A	3TZV	H	0.213192	18.601075
3NRU	A	1MQ8	C	0.213272	16.613248
3NRU	A	2VLK	E	0.214519	17.944358
3NRU	A	3HEI	O	0.214579	13.711309
3NRU	A	3SJV	T	0.216046	17.406895
3NRU	A	1QRN	E	0.216768	18.466185
3NRU	A	4FMG	H	0.217044	18.439089
3NRU	A	3MX0	A	0.217227	30.659419
3NRU	A	3E0G	A	0.217556	47.822589
3NRU	A	2Q7N	A	0.217740	47.074409
3NRU	A	3GSN	B	0.218101	18.027756
3NRU	A	1R70	D	0.219029	47.916594
3NRU	A	3FCS	A	0.219295	90.066642
3NRU	A	2VLR	E	0.220134	18.493242
3NRU	A	3PWP	E	0.220585	18.303005
3NRU	A	2P5W	E	0.220852	18.275667
3NRU	A	3RDT	B	0.221132	16.970563
3NRU	A	2GYS	B	0.221298	40.323690
3NRU	A	3FL7	A	0.221746	38.678159
3NRU	A	2AXJ	B	0.221769	18.547237
3NRU	A	3ARB	D	0.221988	17.378147
3NRU	A	3SCM	D	0.222049	18.520259
3NRU	A	1I31	A	0.222247	24.289916
3NRU	A	3SDA	D	0.222386	18.627936
3NRU	A	3P1I	A	0.222606	13.892444
3NRU	A	1AYR	A	0.222997	35.327043
3NRU	A	1R70	B	0.223010	49.879856
3NRU	A	3SDC	D	0.223102	18.193405
3NRU	A	3NTT	A	0.223147	38.574603
3NRU	A	4E41	E	0.223203	17.944358
3NRU	A	1NY7	1	0.223339	15.329710
3NRU	A	1QSF	E	0.223833	18.193405
3NRU	A	2X11	A	0.223842	39.395431
3NRU	A	3LSO	B	0.223906	37.483330
3NRU	A	3CM9	B	0.224137	50.418251
3NRU	A	3CM9	D	0.224137	50.418251
3NRU	A	2Q7N	C	0.224261	47.391982
3NRU	A	3SDX	F	0.224350	19.646883
3NRU	A	1PGR	F	0.224482	16.278821
3NRU	A	4FMG	S	0.224501	19.748418
3NRU	A	1H6E	A	0.224951	23.345235
3NRU	A	1AYR	C	0.224997	35.099858
3NRU	A	4F24	A	0.225144	25.337719
3NRU	B	3NRU	B	0.000000	0.000000
3NRU	B	3NRU	H	0.098554	8.660254
3NRU	B	3NRU	C	0.124818	10.099505
3NRU	B	3NRU	G	0.130035	10.148892
3NRU	B	3NRU	K	0.133145	10.392305
3NRU	B	3NRU	J	0.135493	10.440307
3NRU	B	3NRU	D	0.146166	11.000000
3NRU	B	3NRU	E	0.148423	11.224972
3NRU	B	3NRU	L	0.151595	11.135529
3NRU	B	1KGY	B	0.156026	11.661904
3NRU	B	3NRU	I	0.156497	11.357817
3NRU	B	2QBX	A	0.161314	11.575837
3NRU	B	3NRU	F	0.163541	11.401754
3NRU	B	1KGY	D	0.164339	12.000000
3NRU	B	3NRU	A	0.166334	11.704700
3NRU	B	2WO2	A	0.168769	12.124356
3NRU	B	1KGY	A	0.170224	12.083046
3NRU	B	3GXU	A	0.174598	11.832160
3NRU	B	1KGY	C	0.176028	12.489996
3NRU	B	1SHW	B	0.179863	12.727922
3NRU	B	3HEI	G	0.183654	12.124356
3NRU	B	2HLE	A	0.187120	13.490738
3NRU	B	2QBX	B	0.187307	12.609520
3NRU	B	3C8X	A	0.187910	11.958261
3NRU	B	3P1I	C	0.188479	12.000000
3NRU	B	2WO1	A	0.193073	13.379088
3NRU	B	3P1I	B	0.193670	12.124356
3NRU	B	3HEI	M	0.194274	12.449900
3NRU	B	3ETP	A	0.194363	13.638182
3NRU	B	3CKH	B	0.195525	12.083046
3NRU	B	3P1I	A	0.202302	12.884099
3NRU	B	2WO3	A	0.205050	12.845233
3NRU	B	3HPN	B	0.208808	13.000000
3NRU	B	3HEI	C	0.211284	13.000000
3NRU	B	3HPN	C	0.213058	13.228757
3NRU	B	2BBA	A	0.213193	13.856406
3NRU	B	3HPN	E	0.214348	13.228757
3NRU	B	3HPN	F	0.214348	13.228757
3NRU	B	3HPN	A	0.214865	13.304135
3NRU	B	1NUK	A	0.214960	12.884099
3NRU	B	3HEI	K	0.214991	13.228757
3NRU	B	3HEI	O	0.217776	13.453624
3NRU	B	3HPN	D	0.219289	13.379088
3NRU	B	3HEI	E	0.222895	13.527749
3NRU	B	3HEI	I	0.225769	13.674794
3NRU	B	3HEI	A	0.226477	13.820275
3NRU	B	2X10	A	0.233503	39.736633
3NRU	B	4H14	A	0.233635	22.045408
3NRU	B	3CZU	A	0.234802	13.820275
3NRU	B	3ES6	B	0.235606	12.845233
3NRU	B	2WO1	B	0.236385	13.856406
3NRU	B	3NQK	A	0.236847	22.978251
3NRU	B	3SKJ	E	0.241139	14.106736
3NRU	B	3EPD	R	0.242231	20.639767
3NRU	B	3EPF	R	0.242231	20.639767
3NRU	B	4F24	A	0.244858	26.362853
3NRU	B	2ZEY	A	0.245009	13.490738
3NRU	B	2Q7N	C	0.245139	48.672374
3NRU	B	1K3V	A	0.245370	44.844175
3NRU	B	1SVA	5	0.245639	25.298221
3NRU	B	1WCE	K	0.247478	33.301652
3NRU	B	2V5Y	A	0.247498	58.898217
3NRU	B	1NY7	1	0.247593	15.937377
3NRU	B	1WCE	I	0.247661	33.316662
3NRU	B	1WCD	J	0.249115	33.436507
3NRU	B	3LB6	D	0.249711	24.879711
3NRU	B	1WCE	H	0.249839	33.496268
3NRU	B	1WCE	M	0.250159	33.585711
3NRU	B	2WNG	A	0.250769	26.191602
3NRU	B	3FCS	A	0.250863	91.678787
3NRU	B	3EOW	R	0.251451	20.832667
3NRU	B	3O44	E	0.251747	62.209324
3NRU	B	3V8U	A	0.251767	43.577517
3NRU	B	1WCE	C	0.252387	33.896903
3NRU	B	4FMI	T	0.252504	20.736441
3NRU	B	3V8U	B	0.252568	43.393548
3NRU	B	3LSO	B	0.252616	38.910153
3NRU	B	4FMG	H	0.253146	19.723083
3NRU	B	2YGV	B	0.253647	14.071247
3NRU	B	1XEZ	A	0.253834	56.903427
3NRU	B	3EPC	R	0.254122	21.213203
3NRU	B	3FCS	C	0.254299	91.760558
3NRU	B	3O44	J	0.254410	62.737549
3NRU	B	3O44	H	0.254679	63.039670
3NRU	B	3O44	D	0.254778	62.513998
3NRU	B	3O44	G	0.254935	63.071388
3NRU	B	3BWR	B	0.254938	19.519221
3NRU	B	3G7T	A	0.254951	32.465366
3NRU	B	4FMI	F	0.255021	20.199010
3NRU	B	3O44	B	0.255117	62.353829
3NRU	B	3PVM	B	0.255267	132.015151
3NRU	B	3O44	M	0.255281	61.903150
3NRU	B	1PGL	1	0.255540	14.764823
3NRU	B	1WCE	E	0.255558	33.970576
3NRU	B	1WCE	D	0.255832	32.726136
3NRU	B	2Q7N	A	0.255834	48.795492
3NRU	B	3BWQ	A	0.256316	21.023796
3NRU	B	4FMH	E	0.256381	21.517435
3NRU	B	1WCE	J	0.256795	32.741411
3NRU	B	3O44	N	0.257111	63.071388
3NRU	C	3NRU	C	0.000000	0.000000
3NRU	C	3NRU	A	0.082432	8.426150
3NRU	C	3NRU	L	0.088783	8.717798
3NRU	C	3NRU	E	0.095334	9.165151
3NRU	C	3NRU	H	0.101325	9.110434
3NRU	C	3NRU	G	0.101564	9.219544
3NRU	C	3NRU	F	0.107236	9.486833
3NRU	C	3NRU	D	0.107715	9.643651
3NRU	C	3NRU	I	0.107984	9.643651
3NRU	C	3NRU	K	0.110578	9.695360
3NRU	C	3C8X	A	0.113737	9.643651
3NRU	C	3NRU	B	0.124818	10.099505
3NRU	C	3ETP	A	0.133592	11.489125
3NRU	C	3NRU	J	0.136046	10.723805
3NRU	C	2QBX	A	0.136176	10.862780
3NRU	C	1KGY	B	0.155754	11.832160
3NRU	C	3P1I	B	0.156199	11.269428
3NRU	C	1NUK	A	0.172793	11.916375
3NRU	C	3HPN	C	0.173027	12.206556
3NRU	C	1KGY	C	0.175241	12.649111
3NRU	C	3HEI	G	0.176680	12.206556
3NRU	C	1SHW	B	0.177152	12.806248
3NRU	C	1KGY	D	0.177185	12.649111
3NRU	C	3HPN	A	0.177244	12.369317
3NRU	C	2WO3	A	0.178248	12.288206
3NRU	C	3HPN	B	0.179783	12.369317
3NRU	C	3HPN	E	0.180858	12.449900
3NRU	C	3HPN	F	0.180858	12.449900
3NRU	C	2QBX	B	0.182363	12.688578
3NRU	C	2HLE	A	0.184031	13.490738
3NRU	C	3P1I	A	0.186027	12.649111
3NRU	C	3HPN	D	0.187860	12.688578
3NRU	C	3HEI	M	0.193721	12.767145
3NRU	C	3P1I	C	0.193871	12.569805
3NRU	C	2X10	A	0.196028	38.091994
3NRU	C	3CKH	B	0.197031	12.569805
3NRU	C	3HEI	C	0.198034	12.922848
3NRU	C	1KGY	A	0.200381	13.341664
3NRU	C	1IC1	B	0.200623	16.093477
3NRU	C	2VLR	J	0.202230	17.916473
3NRU	C	1OGA	E	0.202526	17.291616
3NRU	C	2VLJ	E	0.203309	17.635192
3NRU	C	2WO2	A	0.203633	13.527749
3NRU	C	3CXE	A	0.204101	39.000000
3NRU	C	2Q7N	A	0.205064	46.829478
3NRU	C	2BBA	A	0.208831	13.928388
3NRU	C	2Q7N	C	0.209299	47.085029
3NRU	C	3HEI	K	0.211695	13.453624
3NRU	C	2V5Y	A	0.212069	57.314920
3NRU	C	3HEI	O	0.212771	13.601471
3NRU	C	3NTT	A	0.213116	38.379682
3NRU	C	1MQ8	A	0.213331	16.643317
3NRU	C	2GJ6	E	0.213613	17.944358
3NRU	C	2VLR	E	0.213768	18.303005
3NRU	C	3E0G	A	0.215051	47.853944
3NRU	C	3H9S	E	0.215132	18.384776
3NRU	C	3GXU	A	0.215585	13.490738
3NRU	C	3MX0	C	0.215925	30.116441
3NRU	C	2F53	E	0.216076	18.220867
3NRU	C	2XNA	B	0.216108	17.832555
3NRU	C	2VLK	E	0.216496	18.027756
3NRU	C	3HEI	A	0.216976	13.820275
3NRU	C	1MQ8	C	0.217641	16.763055
3NRU	C	2GYS	A	0.217885	36.606010
3NRU	C	2E9W	B	0.219364	45.144213
3NRU	C	2WO1	A	0.220599	14.456832
3NRU	C	1GH7	A	0.220789	39.610605
3NRU	C	1GH7	B	0.220862	39.382737
3NRU	C	3TZV	H	0.221368	18.894444
3NRU	C	4FMG	H	0.222164	18.627936
3NRU	C	3NXG	C	0.222587	17.117243
3NRU	C	3S7X	D	0.223091	19.924859
3NRU	C	1R70	B	0.223439	49.989999
3NRU	C	3QDG	E	0.223923	18.466185
3NRU	C	4F24	A	0.223941	25.357445
3NRU	C	2DWX	C	0.224105	13.527749
3NRU	C	3RA2	A	0.224490	38.366652
3NRU	C	1IC1	A	0.225097	17.175564
3NRU	C	3GSN	B	0.225164	18.275667
3NRU	C	3RA8	A	0.225773	38.131352
3NRU	C	1R70	D	0.225841	48.197510
3NRU	C	4AQ1	A	0.226072	57.792733
3NRU	C	3FCS	A	0.226238	90.349322
3NRU	C	3OAH	A	0.226468	37.255872
3NRU	C	2GYS	B	0.226512	40.558600
3NRU	C	2YPL	E	0.226538	18.138357
3NRU	C	3S7X	B	0.226635	20.099751
3NRU	C	3TYF	D	0.227235	18.841444
3NRU	C	3S7X	C	0.227534	20.346990
3NRU	C	2QA0	A	0.227720	37.603191
3NRU	C	3C60	F	0.227765	16.881943
3NRU	C	3ARB	D	0.227892	17.578396
3NRU	C	3HEI	E	0.228778	14.035669
3NRU	C	4E41	E	0.228779	18.138357
3NRU	C	4FMI	M	0.229137	19.924859
3NRU	C	3HUJ	F	0.229155	19.183326
3NRU	C	1PGR	F	0.229428	16.431677
3NRU	C	3NG9	C	0.229464	37.643060
3NRU	C	2E9W	A	0.229773	43.852024
3NRU	C	2AXH	A	0.229931	18.248288
3NRU	D	3NRU	D	0.000000	0.000000
3NRU	D	3NRU	G	0.106143	9.486833
3NRU	D	3NRU	C	0.107715	9.643651
3NRU	D	3NRU	J	0.116900	10.000000
3NRU	D	3NRU	L	0.121359	10.246951
3NRU	D	3NRU	K	0.126792	10.440307
3NRU	D	3NRU	A	0.131032	10.677078
3NRU	D	3NRU	I	0.133331	10.770330
3NRU	D	3NRU	E	0.134036	10.908712
3NRU	D	3NRU	F	0.142484	11.000000
3NRU	D	3C8X	A	0.142586	10.862780
3NRU	D	1KGY	B	0.144568	11.445523
3NRU	D	3NRU	B	0.146166	11.000000
3NRU	D	3ETP	A	0.148839	12.124356
3NRU	D	3NRU	H	0.149957	11.135529
3NRU	D	2QBX	A	0.156566	11.704700
3NRU	D	2HLE	A	0.159368	12.609520
3NRU	D	3P1I	B	0.164954	11.661904
3NRU	D	3HEI	G	0.168785	12.000000
3NRU	D	3P1I	C	0.172869	11.958261
3NRU	D	2BBA	A	0.176058	12.845233
3NRU	D	1KGY	C	0.177233	12.767145
3NRU	D	2QBX	B	0.177360	12.569805
3NRU	D	3HEI	M	0.178548	12.328828
3NRU	D	3CKH	B	0.180294	12.124356
3NRU	D	1KGY	D	0.181309	12.845233
3NRU	D	2WO3	A	0.182100	12.489996
3NRU	D	3P1I	A	0.182964	12.609520
3NRU	D	2WO2	A	0.183116	12.884099
3NRU	D	3GXU	A	0.190890	12.767145
3NRU	D	3HEI	C	0.192266	12.806248
3NRU	D	2WO1	A	0.192563	13.564660
3NRU	D	2WNG	A	0.194624	24.020824
3NRU	D	3HPN	C	0.195400	13.038405
3NRU	D	3NTT	A	0.195718	37.762415
3NRU	D	3HEI	E	0.197699	13.114877
3NRU	D	2Q7N	A	0.197749	46.497312
3NRU	D	3HEI	K	0.199040	13.114877
3NRU	D	3HPN	A	0.199541	13.190906
3NRU	D	2Q7N	C	0.199648	46.690470
3NRU	D	3HEI	A	0.202573	13.416408
3NRU	D	3HPN	B	0.204574	13.266499
3NRU	D	1NUK	A	0.205595	13.076697
3NRU	D	1SHW	B	0.207346	13.892444
3NRU	D	4FMG	H	0.207450	18.110770
3NRU	D	3HPN	E	0.207833	13.416408
3NRU	D	3HPN	F	0.207833	13.416408
3NRU	D	3FCS	C	0.208399	89.771933
3NRU	D	3E0G	A	0.208596	47.549974
3NRU	D	3HEI	I	0.210037	13.564660
3NRU	D	3HPN	D	0.210143	13.490738
3NRU	D	3FCS	A	0.210635	89.822046
3NRU	D	1IC1	B	0.210706	16.431677
3NRU	D	1OGA	E	0.210800	17.549929
3NRU	D	2VLJ	E	0.211575	17.888544
3NRU	D	4EN2	M	0.211613	23.706539
3NRU	D	4F24	A	0.211715	24.899799
3NRU	D	3HEI	O	0.211827	13.638182
3NRU	D	4EN2	A	0.213888	24.124676
3NRU	D	4FMJ	C	0.214935	19.824228
3NRU	D	2VLR	J	0.215400	18.330303
3NRU	D	1NY7	1	0.217175	15.132746
3NRU	D	1KGY	A	0.217619	13.964240
3NRU	D	2VLK	E	0.217983	18.055470
3NRU	D	2GJ6	E	0.218453	18.083141
3NRU	D	4FMJ	I	0.218854	19.157244
3NRU	D	3CXE	A	0.219535	39.319207
3NRU	D	1R70	B	0.219581	49.759421
3NRU	D	4EMZ	A	0.219930	22.068076
3NRU	D	4FMI	M	0.220079	19.595918
3NRU	D	1I31	A	0.220113	24.207437
3NRU	D	4FMJ	N	0.220139	20.248457
3NRU	D	2VME	B	0.220819	17.349352
3NRU	D	4FMH	R	0.221857	19.798990
3NRU	D	2VLR	E	0.221925	18.547237
3NRU	D	2F53	E	0.222565	18.411953
3NRU	D	1WCE	K	0.222716	32.000000
3NRU	D	2V5Y	A	0.222898	57.463032
3NRU	D	1WCE	I	0.222904	32.015621
3NRU	D	3P2D	B	0.223387	32.619013
3NRU	D	4FMI	R	0.223398	19.849433
3NRU	D	1Z14	A	0.223464	47.738873
3NRU	D	1R70	D	0.223893	48.020829
3NRU	D	4FMG	F	0.223896	18.973666
3NRU	D	1WCE	H	0.224103	32.171416
3NRU	D	1IJS	P	0.224398	45.585085
3NRU	D	1GH7	A	0.224400	39.597980
3NRU	D	1WCD	J	0.224406	32.140317
3NRU	D	1WCE	M	0.224545	32.264532
3NRU	D	1P4U	A	0.224668	13.747727
3NRU	D	4FMH	I	0.224724	19.519221
3NRU	D	3LSO	B	0.224754	37.483330
3NRU	D	2GSY	I	0.224777	33.585711
3NRU	D	3H9S	E	0.224904	18.681542
3NRU	D	4FMJ	R	0.224910	20.223748
3NRU	D	4FMI	T	0.224983	19.672316
3NRU	D	3S7X	D	0.225000	19.949937
3NRU	D	2ERJ	F	0.225136	15.524175
3NRU	D	4FMI	F	0.225327	19.104973
3NRU	D	2GSY	B	0.226081	33.526109
3NRU	E	3NRU	E	0.000000	0.000000
3NRU	E	3NRU	A	0.091358	9.000000
3NRU	E	3NRU	F	0.091829	8.944272
3NRU	E	3NRU	L	0.095172	9.165151
3NRU	E	3NRU	C	0.095334	9.165151
3NRU	E	3NRU	H	0.103823	9.433981
3NRU	E	3NRU	I	0.107180	9.746794
3NRU	E	3NRU	G	0.116471	10.049876
3NRU	E	3NRU	K	0.125409	10.488088
3NRU	E	3C8X	A	0.132810	10.630146
3NRU	E	3NRU	J	0.134013	10.816654
3NRU	E	3NRU	D	0.134036	10.908712
3NRU	E	3NRU	B	0.148423	11.224972
3NRU	E	1KGY	B	0.165451	12.328828
3NRU	E	1SHW	B	0.169534	12.649111
3NRU	E	2WO3	A	0.170542	12.206556
3NRU	E	3HPN	C	0.172729	12.369317
3NRU	E	2WO2	A	0.172873	12.609520
