query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3ORU	A	3GYR	H	0.319024	44.844175
3ORU	A	3GYR	B	0.319093	44.215382
3ORU	A	3GYR	C	0.319920	44.237993
3ORU	A	3GYR	D	0.320000	45.265881
3ORU	A	3GYR	I	0.320173	44.710178
3ORU	A	2GH8	A	0.322049	37.040518
3ORU	A	3H09	B	0.322539	69.274815
3ORU	A	4ES9	D	0.323628	25.059928
3ORU	A	1IHM	A	0.324034	32.710854
3ORU	A	2GH8	C	0.324324	38.807216
3ORU	A	3M8L	C	0.326573	37.148351
3ORU	A	3SYJ	A	0.326746	72.429276
3ORU	A	1IHM	C	0.328156	34.029399
3ORU	A	3ZUE	C	0.333812	36.755952
3ORU	A	1A65	A	0.335070	33.406586
3ORU	A	3TEW	A	0.335294	47.042534
3ORU	A	3Q8A	A	0.335335	44.373415
3ORU	A	2VE0	A	0.337811	32.664966
3ORU	A	3DEC	A	0.337974	65.886266
3ORU	A	3AK5	C	0.338693	76.216796
3ORU	A	3IM0	A	0.338739	19.313208
3ORU	A	4DGU	B	0.338785	19.052559
3ORU	A	3Q8C	A	0.339259	46.097722
3ORU	A	3Q8E	A	0.339310	46.497312
3ORU	A	2O26	Y	0.339947	23.685439
3ORU	A	3SLD	H	0.340200	21.142375
3ORU	A	3SEJ	H	0.340673	21.954498
3ORU	A	1T6B	X	0.340905	44.766059
3ORU	A	3AK5	B	0.341371	76.980517
3ORU	A	1VSZ	H	0.341509	59.858166
3ORU	A	2VDS	A	0.341731	33.241540
3ORU	A	3AK5	D	0.342152	75.934182
3ORU	A	2O26	U	0.342224	23.727621
3ORU	A	3PUM	A	0.342254	21.166010
3ORU	A	3TEZ	A	0.342527	45.464272
3ORU	A	1HFU	A	0.342979	33.286634
3ORU	A	1WXR	A	0.343671	82.734515
3ORU	A	3AK5	A	0.344318	78.000000
3ORU	A	2XLL	C	0.345245	38.457769
3ORU	A	3Q8B	A	0.345254	44.899889
3ORU	A	2XLL	A	0.345371	38.405729
3ORU	A	2XLL	D	0.345371	38.405729
3ORU	A	3TEX	A	0.345441	46.904158
3ORU	A	3T71	C	0.345823	33.406586
3ORU	A	3KW7	A	0.345836	34.525353
3ORU	A	2O26	W	0.346275	23.727621
3ORU	A	3BGA	B	0.346358	68.585713
3ORU	A	2CA4	A	0.346365	24.515301
3ORU	A	2XLL	B	0.346445	38.379682
3ORU	A	3MHZ	A	0.346559	44.643029
3ORU	A	4A7Z	A	0.346640	70.142712
3ORU	A	3NBN	A	0.346719	33.421550
3ORU	A	3TEY	A	0.346722	46.978719
3ORU	A	4EE2	A	0.347045	46.615448
3ORU	A	3SJP	A	0.347122	21.118712
3ORU	A	1VSZ	C	0.347830	58.847260
3ORU	A	1IHM	B	0.347911	34.770677
3ORU	A	3BGA	A	0.348665	70.235319
3ORU	A	3T9W	A	0.348813	23.579652
3ORU	A	3NBN	D	0.349024	33.000000
3ORU	A	3T71	A	0.349426	32.787193
3ORU	A	3T6X	A	0.349976	32.771939
3ORU	A	3T6Z	A	0.350328	32.863353
3ORU	A	3GNE	B	0.350350	19.798990
3ORU	A	3T6X	B	0.350659	33.015148
3ORU	A	1ZPU	A	0.351170	37.349699
3ORU	A	4FE9	A	0.351365	31.843367
3ORU	A	3JWN	H	0.352132	25.436195
3ORU	A	3T6W	C	0.352163	33.391616
3ORU	A	3T6W	B	0.352214	33.271610
3ORU	A	1V10	A	0.352483	33.481338
3ORU	A	3T6X	C	0.352485	33.793490
3ORU	A	3T6V	B	0.352512	33.421550
3ORU	A	3GNE	A	0.352630	19.672316
3ORU	A	4AKO	A	0.352754	35.580894
3ORU	A	4DGU	A	0.352933	19.416488
3ORU	A	2O26	X	0.353009	24.103942
3ORU	A	1ACC	A	0.353217	45.221676
3ORU	A	3T6V	A	0.353519	33.196385
3ORU	A	3R6K	A	0.353529	21.656408
3ORU	A	2UXT	A	0.353530	31.654384
3ORU	A	1YLL	B	0.353851	18.601075
3ORU	A	3SLN	H	0.353894	21.354157
3ORU	A	1YOX	D	0.354003	19.390719
3ORU	A	1ZPU	C	0.354141	37.563280
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3OS6	A	3OS6	A	0.000000	0.000000
3OS6	A	3OS6	D	0.008714	6.855655
3OS6	A	3OS6	C	0.032437	12.083046
3OS6	A	3OS6	B	0.036467	12.845233
3OS6	A	3HWO	A	0.066345	19.261360
3OS6	A	1I7Q	C	0.066500	29.512709
3OS6	A	3HWO	B	0.067530	19.595918
3OS6	A	2EUA	B	0.067926	25.019992
3OS6	A	1I7Q	A	0.069981	29.849623
3OS6	A	1I7S	C	0.070798	30.740852
3OS6	A	1I7S	A	0.071649	31.416556
3OS6	A	3BZM	A	0.072749	23.622024
3OS6	A	2EUA	A	0.073555	25.337719
3OS6	A	1I1Q	A	0.073880	29.120440
3OS6	A	3GSE	A	0.074105	21.189620
3OS6	A	2FN0	B	0.082599	21.377558
3OS6	A	3BZN	A	0.083649	25.495098
3OS6	A	2FN1	B	0.084276	22.022716
3OS6	A	3RV8	C	0.085454	23.748684
3OS6	A	1QDL	A	0.086879	22.113344
3OS6	A	2FN1	A	0.089532	22.847319
3OS6	A	3RV9	A	0.091785	23.108440
3OS6	A	2G5F	C	0.092201	27.802878
3OS6	A	3RV7	D	0.092730	23.280893
3OS6	A	3ST6	D	0.093074	21.748563
3OS6	A	2F8T	A	0.093273	55.497748
3OS6	A	2G5F	B	0.093322	25.179357
3OS6	A	3RV6	A	0.094438	24.839485
3OS6	A	3RV9	B	0.094487	22.248595
3OS6	A	2F8S	B	0.094793	61.692787
3OS6	A	2G5F	D	0.095058	26.400758
3OS6	A	3RV8	B	0.095664	23.622024
3OS6	A	2I6Y	A	0.095866	24.062419
3OS6	A	3RV7	C	0.096412	26.664583
3OS6	A	1K0E	A	0.096459	22.516660
3OS6	A	1WDT	A	0.097666	44.136153
3OS6	A	2FN0	A	0.097701	22.248595
3OS6	A	3R74	A	0.097846	30.512293
3OS6	A	3ST6	B	0.097945	28.178006
3OS6	A	3RV9	D	0.098118	23.259407
3OS6	A	2F8S	A	0.098677	54.534393
3OS6	A	3ST6	C	0.099082	23.194827
3OS6	A	3RV7	A	0.100627	24.166092
3OS6	A	3ST6	A	0.100752	26.551836
3OS6	A	1YVU	A	0.101505	50.000000
3OS6	A	3J25	A	0.101724	38.052595
3OS6	A	2F8T	B	0.101761	58.821765
3OS6	A	3ZYV	C	0.101796	110.851252
3OS6	A	3RV8	D	0.102400	23.622024
3OS6	A	2DY1	A	0.102468	45.847574
3OS6	A	1E3H	A	0.103207	47.486840
3OS6	A	1R33	A	0.103259	86.856203
3OS6	A	2FYV	A	0.103263	86.625631
3OS6	A	3AMZ	A	0.103402	107.056060
3OS6	A	3AMZ	B	0.103532	106.127282
3OS6	A	3VEH	A	0.103537	25.980762
3OS6	A	1HWW	A	0.103546	86.336551
3OS6	A	3AX7	B	0.103601	101.636608
3OS6	A	1TQV	A	0.103941	86.625631
3OS6	A	1HXK	A	0.104112	86.521674
3OS6	A	3UNC	A	0.104149	102.854266
3OS6	A	3RV9	C	0.104174	23.173260
3OS6	A	3RV7	B	0.104406	23.494680
3OS6	A	3AX9	B	0.104411	101.931349
3OS6	A	1PS3	A	0.104508	86.394444
3OS6	A	2F7Q	A	0.104535	86.191647
3OS6	A	1R34	A	0.104678	86.475430
3OS6	A	3D52	A	0.104733	86.162637
3OS6	A	2ALW	A	0.104785	85.918566
3OS6	A	2F1B	A	0.104795	87.704048
3OS6	A	2F7O	A	0.104814	85.947658
3OS6	A	3AX9	A	0.104878	103.038828
3OS6	A	1TQT	A	0.104924	86.919503
3OS6	A	1K0E	B	0.105021	21.817424
3OS6	A	3AX7	A	0.105029	102.044108
3OS6	A	1QWU	A	0.105405	86.879227
3OS6	A	3BDJ	A	0.105440	106.836323
3OS6	A	3AM9	B	0.105736	107.605762
3OS6	A	2F7R	A	0.105859	86.856203
3OS6	A	2CKJ	B	0.105876	105.342299
3OS6	A	1FO4	B	0.105976	107.191418
3OS6	A	3UNA	B	0.106004	104.340788
3OS6	A	3AN1	A	0.106082	107.754350
3OS6	A	3AM9	A	0.106110	107.596468
3OS6	A	3R76	B	0.106125	33.256578
3OS6	A	2F1A	A	0.106170	86.850446
3OS6	A	2NUB	A	0.106186	52.459508
3OS6	A	1N5X	A	0.106220	105.981130
3OS6	A	1N5X	B	0.106220	105.981130
3OS6	A	3ZYV	D	0.106275	111.879399
3OS6	A	1V97	B	0.106308	105.204563
3OS6	A	3ZYV	A	0.106311	108.696826
3OS6	A	1H54	B	0.106319	59.279001
3OS6	A	3D51	A	0.106473	85.498538
3OS6	A	3LWT	X	0.106721	33.926391
3OS6	A	2F18	A	0.106743	86.596767
3OS6	A	2CKJ	D	0.106749	105.209315
3OS6	A	2CKJ	C	0.106751	106.897147
3OS6	A	2E1Q	D	0.106763	107.837841
3OS6	A	3UNA	A	0.106817	103.725600
3OS6	B	3OS6	B	0.000000	0.000000
3OS6	B	3OS6	C	0.010253	6.855655
3OS6	B	3OS6	A	0.036467	12.845233
3OS6	B	3OS6	D	0.044066	14.282857
3OS6	B	3HWO	A	0.087547	21.771541
3OS6	B	3HWO	B	0.090267	22.248595
3OS6	B	2EUA	B	0.093909	27.513633
3OS6	B	1I7Q	C	0.094618	31.906112
3OS6	B	1I7Q	A	0.098328	32.249031
3OS6	B	1I1Q	A	0.099451	31.288976
3OS6	B	2EUA	A	0.100113	27.874720
3OS6	B	2F8S	B	0.101001	61.375891
3OS6	B	3BZM	A	0.101273	26.514147
3OS6	B	2F8T	A	0.102906	55.506756
3OS6	B	1I7S	A	0.103695	34.088121
3OS6	B	3GSE	A	0.104248	24.494897
3OS6	B	1I7S	C	0.105087	33.674916
3OS6	B	2F8T	B	0.107243	58.489315
3OS6	B	2F8S	A	0.107544	54.506880
3OS6	B	1YVU	A	0.109813	49.989999
3OS6	B	2NUB	A	0.110071	52.067264
3OS6	B	1R33	A	0.112490	86.642945
3OS6	B	3BZN	A	0.113891	28.407745
3OS6	B	1HWW	A	0.114209	86.226446
3OS6	B	2FYV	A	0.114290	86.539009
3OS6	B	3EUB	U	0.114758	57.148928
3OS6	B	1V8J	A	0.114763	24.124676
3OS6	B	1QWU	A	0.115069	86.700634
3OS6	B	1HXK	A	0.115106	86.434947
3OS6	B	3AX7	B	0.115274	101.533246
3OS6	B	3UNC	A	0.115304	102.713193
3OS6	B	1TQV	A	0.115610	86.585218
3OS6	B	3AX9	B	0.115640	101.798821
3OS6	B	2F7Q	A	0.115655	86.116201
3OS6	B	2F7O	A	0.115739	85.860352
3OS6	B	1R34	A	0.115817	86.400231
3OS6	B	3D52	A	0.115845	86.087165
3OS6	B	3AX9	A	0.115880	102.888289
3OS6	B	3ZYV	C	0.115902	110.873802
3OS6	B	2F1B	A	0.116030	87.629904
3OS6	B	1TQT	A	0.116092	86.844689
3OS6	B	3AX7	A	0.116102	101.901914
3OS6	B	3D51	A	0.116309	85.340494
3OS6	B	2ALW	A	0.116375	85.877820
3OS6	B	1PS3	A	0.116475	86.377080
3OS6	B	3AMZ	B	0.116789	106.113147
3OS6	B	2F1A	A	0.116800	86.740994
3OS6	B	3EUB	4	0.116925	57.210139
3OS6	B	3BDJ	A	0.116976	106.709887
3OS6	B	3ZYV	D	0.117149	111.696016
3OS6	B	3ZYV	A	0.117243	108.526494
3OS6	B	2F7R	A	0.117821	86.838931
3OS6	B	3AN1	A	0.117945	107.647573
3OS6	B	3B9J	K	0.118340	57.288742
3OS6	B	2F18	A	0.118495	86.567892
3OS6	B	3RV8	C	0.118668	27.110883
3OS6	B	3AMZ	A	0.118698	107.172758
3OS6	B	1QDL	A	0.118826	25.495098
3OS6	B	1N5X	A	0.119252	105.957539
3OS6	B	1N5X	B	0.119252	105.957539
3OS6	B	1V97	B	0.119294	105.180797
3OS6	B	1FO4	B	0.119366	107.186753
3OS6	B	3BDJ	B	0.119418	105.995283
3OS6	B	3UNA	B	0.119528	104.355163
3OS6	B	2Q2E	B	0.119546	49.112117
3OS6	B	1E3H	A	0.119648	48.207883
3OS6	B	3BLB	A	0.119678	79.862382
3OS6	B	1TQW	A	0.119750	86.965510
3OS6	B	3EUB	L	0.119829	57.445626
3OS6	B	3AM9	B	0.120003	107.656862
3OS6	B	3NVZ	L	0.120378	57.913729
3OS6	B	3UNA	A	0.120432	103.749699
3OS6	B	2CKJ	D	0.120443	105.233075
3OS6	B	1WYG	A	0.120462	106.742681
3OS6	B	2WXX	A	0.120478	30.626786
3OS6	B	3ZYV	B	0.120519	111.323852
3OS6	B	2CKJ	B	0.120751	105.441927
3OS6	B	2CKJ	C	0.120815	106.939235
3OS6	B	3NS1	L	0.120891	57.896459
3OS6	B	3B9J	C	0.121300	57.991379
3OS6	B	3DDG	A	0.121342	80.492236
3OS6	B	1V8K	A	0.121391	24.103942
3OS6	B	3AM9	A	0.121499	107.721864
3OS6	B	3UNI	A	0.121591	106.235587
3OS6	B	3ETR	C	0.121786	58.034473
3OS6	B	1VDV	B	0.121989	106.418983
3OS6	B	1FO4	A	0.122060	107.247378
3OS6	B	1V97	A	0.122120	105.683490
3OS6	B	3NS1	C	0.122234	58.223707
3OS6	B	2E1Q	D	0.122286	107.972219
3OS6	B	3UNI	B	0.122348	105.294824
3OS6	B	2E3T	B	0.122374	105.555673
3OS6	B	3AN1	B	0.122382	109.457754
3OS6	B	3LWT	X	0.122575	34.985711
3OS6	B	3NRZ	L	0.122589	58.068925
3OS6	B	2VZ9	A	0.122668	190.063147
3OS6	B	1VDV	A	0.122730	107.284668
3OS6	B	3NVV	L	0.122774	57.861905
3OS6	B	3ETR	N	0.122832	57.654141
3OS6	B	3NRZ	C	0.122949	57.784081
3OS6	C	3OS6	C	0.000000	0.000000
3OS6	C	3OS6	B	0.010253	6.855655
3OS6	C	3OS6	A	0.032437	12.083046
3OS6	C	3OS6	D	0.040512	13.674794
3OS6	C	3HWO	A	0.081793	21.095023
3OS6	C	3HWO	B	0.083367	21.447611
3OS6	C	1I7Q	C	0.084169	30.903074
3OS6	C	2EUA	B	0.086153	26.720778
3OS6	C	1I7Q	A	0.086964	31.160873
3OS6	C	1I1Q	A	0.089493	30.331502
3OS6	C	1I7S	A	0.093147	33.120990
3OS6	C	2EUA	A	0.093708	27.239677
3OS6	C	3BZM	A	0.094398	25.806976
3OS6	C	1I7S	C	0.095077	32.756679
3OS6	C	2F8S	B	0.095374	61.057350
3OS6	C	2F8T	A	0.095575	55.027266
3OS6	C	3GSE	A	0.095971	23.600847
3OS6	C	2F8T	B	0.099830	58.017239
3OS6	C	2F8S	A	0.100843	54.074023
3OS6	C	2NUB	A	0.103270	51.613952
3OS6	C	1YVU	A	0.103399	49.558047
3OS6	C	3AX7	B	0.104142	100.925715
3OS6	C	3BZN	A	0.104684	27.495454
3OS6	C	3AX9	B	0.105113	101.232406
3OS6	C	3AX9	A	0.105411	102.327904
3OS6	C	3AX7	A	0.105581	101.336075
3OS6	C	3UNC	A	0.105706	102.210567
3OS6	C	3RV8	C	0.106234	25.845696
3OS6	C	3AMZ	B	0.106769	105.588825
3OS6	C	3EUB	U	0.107063	56.648036
3OS6	C	1R33	A	0.107202	86.406018
3OS6	C	3ZYV	C	0.107208	110.444556
3OS6	C	3BDJ	A	0.107270	106.207344
3OS6	C	3AN1	A	0.107997	107.130761
3OS6	C	2FYV	A	0.108507	86.267027
3OS6	C	3ZYV	A	0.108604	108.097179
3OS6	C	3B9J	K	0.108665	56.630381
3OS6	C	3ZYV	D	0.108762	111.287915
3OS6	C	3EUB	4	0.109232	56.709788
3OS6	C	1N5X	A	0.109370	105.441927
3OS6	C	1N5X	B	0.109370	105.441927
3OS6	C	1HWW	A	0.109418	86.023253
3OS6	C	1V97	B	0.109520	104.670913
3OS6	C	1HXK	A	0.109821	86.197448
3OS6	C	2F7Q	A	0.109867	85.842880
3OS6	C	1QWU	A	0.109954	86.475430
3OS6	C	3BDJ	B	0.109968	105.508294
3OS6	C	3AMZ	A	0.110011	106.737997
3OS6	C	3D52	A	0.110056	85.813752
3OS6	C	1WYG	A	0.110188	106.202637
3OS6	C	1V8J	A	0.110256	23.643181
3OS6	C	2F1B	A	0.110273	87.361319
3OS6	C	1FO4	B	0.110395	106.733313
3OS6	C	2F7O	A	0.110447	85.621259
3OS6	C	1TQV	A	0.110496	86.359713
3OS6	C	3AM9	B	0.110625	107.177423
3OS6	C	1TQT	A	0.110651	86.596767
3OS6	C	3UNA	B	0.110733	103.908614
3OS6	C	2CKJ	D	0.110816	104.732994
3OS6	C	2ALW	A	0.110917	85.627099
3OS6	C	1E3H	A	0.110938	47.571000
3OS6	C	3D51	A	0.111010	85.099941
3OS6	C	3LWT	X	0.111053	33.955854
3OS6	C	3UNA	A	0.111176	103.271487
3OS6	C	1R34	A	0.111199	86.209048
3OS6	C	1QDL	A	0.111279	24.718414
3OS6	C	3NVZ	L	0.111403	57.314920
3OS6	C	2CKJ	C	0.111408	106.456564
3OS6	C	2CKJ	B	0.111422	104.961898
3OS6	C	2F1A	A	0.111525	86.504335
3OS6	C	1VDV	B	0.111556	105.867842
3OS6	C	2E3T	B	0.111609	104.980951
3OS6	C	3AM9	A	0.111699	107.214738
3OS6	C	3EUB	L	0.111706	56.912213
3OS6	C	1PS3	A	0.111858	86.185846
3OS6	C	3UNI	A	0.112154	105.749704
3OS6	C	3ZYV	B	0.112263	110.923397
3OS6	C	3R74	A	0.112278	31.606961
3OS6	C	3B9J	C	0.112329	57.393379
3OS6	C	1V97	A	0.112370	105.176043
3OS6	C	1FO4	A	0.112382	106.747365
3OS6	C	1VDV	A	0.112483	106.747365
3OS6	C	3R76	A	0.112569	32.664966
3OS6	C	3AN1	B	0.112661	108.958708
3OS6	C	2F7R	A	0.112716	86.614087
3OS6	C	3UNI	B	0.112726	104.795038
3OS6	C	3NS1	L	0.112793	57.367238
3OS6	C	3ETR	C	0.112817	57.436922
3OS6	C	2E1Q	D	0.112923	107.494186
3OS6	C	3ETR	N	0.113395	57.017541
3OS6	C	3RV9	A	0.113697	25.377155
3OS6	C	3NS1	C	0.113715	57.662813
3OS6	C	2F18	A	0.113721	86.365502
3OS6	C	3NRZ	L	0.113841	57.489129
3OS6	C	2E1Q	C	0.113902	108.226614
3OS6	C	3SR6	L	0.114035	57.175169
3OS6	C	2WXX	A	0.114198	30.049958
3OS6	C	3NVV	L	0.114233	57.297469
3OS6	C	3BLB	A	0.114290	79.605276
3OS6	C	3SR6	C	0.114476	57.210139
3OS6	D	3OS6	D	0.000000	0.000000
3OS6	D	3OS6	A	0.008714	6.855655
3OS6	D	3OS6	C	0.040512	13.674794
3OS6	D	3OS6	B	0.044066	14.282857
3OS6	D	3GSE	A	0.084858	23.237900
3OS6	D	1I7Q	C	0.085509	33.286634
3OS6	D	3HWO	A	0.086719	22.271057
3OS6	D	2EUA	B	0.086969	28.548205
3OS6	D	3HWO	B	0.087359	22.561028
3OS6	D	3BZM	A	0.088339	26.551836
3OS6	D	1I7Q	A	0.090001	33.645208
3OS6	D	1I7S	C	0.091902	34.641016
3OS6	D	2EUA	A	0.092969	28.757608
3OS6	D	1I7S	A	0.093520	35.383612
3OS6	D	1I1Q	A	0.093766	32.787193
3OS6	D	2FN0	B	0.100802	23.832751
3OS6	D	2FN1	B	0.103677	24.657656
3OS6	D	3BZN	A	0.103693	28.687977
3OS6	D	3R74	A	0.103918	32.526912
3OS6	D	2FN0	A	0.105103	23.194827
3OS6	D	3RV8	C	0.106082	26.739484
3OS6	D	1QDL	A	0.106317	24.657656
3OS6	D	3RV9	B	0.107026	23.832751
3OS6	D	1K0E	A	0.107655	23.958297
3OS6	D	3ST6	D	0.107670	23.452079
3OS6	D	2FN1	A	0.107786	25.317978
3OS6	D	3RV7	D	0.109738	25.592968
3OS6	D	3RV9	A	0.111027	25.632011
3OS6	D	3RV8	B	0.113262	25.942244
3OS6	D	3R76	B	0.114732	35.510562
3OS6	D	3ST6	C	0.115234	25.159491
3OS6	D	3RV9	D	0.115352	25.377155
3OS6	D	1WDT	A	0.115416	47.613023
3OS6	D	2G5F	B	0.116278	28.301943
3OS6	D	2F8T	A	0.116726	59.556696
3OS6	D	2G5F	D	0.117139	29.529646
3OS6	D	2G5F	C	0.118106	31.464265
3OS6	D	3J25	A	0.118715	41.267421
3OS6	D	3RV6	A	0.118717	28.000000
3OS6	D	2I6Y	A	0.118876	26.944387
3OS6	D	3VEH	D	0.119067	23.537205
3OS6	D	3RV8	D	0.119861	25.670995
3OS6	D	3R76	A	0.120183	35.042831
3OS6	D	3RV7	C	0.120621	29.966648
3OS6	D	1K0E	B	0.120888	23.000000
3OS6	D	2F8S	B	0.120993	65.946948
3OS6	D	3RV7	B	0.121032	25.357445
3OS6	D	3R74	B	0.121174	33.719431
3OS6	D	3RV9	C	0.121434	25.019992
3OS6	D	2DY1	A	0.121537	49.386233
3OS6	D	3UNC	A	0.122256	106.611444
3OS6	D	2F8S	A	0.122340	58.540584
3OS6	D	3RV7	A	0.122777	26.814175
3OS6	D	3ST6	A	0.122807	29.529646
3OS6	D	1H54	B	0.122951	62.761453
3OS6	D	1H54	A	0.123448	60.967204
3OS6	D	3VEH	A	0.123643	28.635642
3OS6	D	3ST6	B	0.123676	31.701735
3OS6	D	3AMZ	B	0.124120	110.036358
3OS6	D	2FYV	A	0.124323	90.537285
3OS6	D	2G5F	A	0.124344	25.573424
3OS6	D	1R33	A	0.124877	90.801982
3OS6	D	3BLB	A	0.124962	83.462566
3OS6	D	3AMZ	A	0.125269	111.040533
3OS6	D	3ZYV	C	0.125387	114.947814
3OS6	D	3LOG	D	0.125421	27.037012
3OS6	D	1HWW	A	0.125591	90.305039
3OS6	D	1HXK	A	0.125725	90.459936
3OS6	D	1TQV	A	0.125820	90.581455
3OS6	D	2FUQ	B	0.126055	44.911023
3OS6	D	2F7Q	A	0.126085	90.122139
3OS6	D	3RV8	A	0.126099	26.795522
3OS6	D	3UNA	A	0.126139	107.536040
3OS6	D	1TQT	A	0.126162	90.829511
3OS6	D	2ALW	A	0.126206	89.838744
3OS6	D	2F7O	A	0.126217	89.866568
3OS6	D	3AX7	B	0.126325	105.664564
3OS6	D	2F1B	A	0.126342	91.635146
3OS6	D	1R34	A	0.126399	90.415707
3OS6	D	2CKJ	B	0.126611	109.242849
3OS6	D	3D52	A	0.126698	90.116591
3OS6	D	3UNA	B	0.126758	108.240473
3OS6	D	1PS3	A	0.126818	90.371456
3OS6	D	3VEH	C	0.126870	26.038433
3OS6	D	3D51	A	0.126955	89.347636
3OS6	D	1YVU	A	0.127015	54.064776
3OS6	D	3BDJ	A	0.127063	110.792599
3OS6	D	2F7R	A	0.127265	90.768937
3OS6	D	1QWU	A	0.127283	90.824006
3OS6	D	1N5X	A	0.127379	109.904504
3OS6	D	1N5X	B	0.127379	109.904504
3OS6	D	1V97	B	0.127500	109.128365
3OS6	D	3AM9	B	0.127531	111.570605
3OS6	D	1FO4	B	0.127594	111.144051
3OS6	D	3AX9	B	0.127687	105.985848
3OS6	D	3UNI	B	0.127754	109.055032
3OS6	D	3AX9	A	0.127794	107.070071
3OS6	D	3AM9	A	0.127799	111.552678
3OS6	D	2F8T	B	0.127856	62.984125
3OS6	D	2E1Q	D	0.127909	111.758669
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3OS7	A	3OS7	A	0.000000	0.000000
3OS7	A	3OS7	B	0.090718	14.594520
3OS7	A	3OS7	D	0.095454	14.866069
3OS7	A	3OS7	C	0.112819	16.000000
3OS7	A	3MWX	A	0.202032	20.832667
3OS7	A	1UTC	A	0.205623	24.474477
3OS7	A	2HTA	A	0.207043	20.928450
3OS7	A	2HTB	A	0.207522	20.904545
3OS7	A	2HTB	B	0.210988	21.095023
3OS7	A	3DCD	A	0.211732	21.166010
3OS7	A	1Q47	B	0.212103	29.223278
3OS7	A	1UTC	B	0.212814	25.337719
3OS7	A	4GZA	G	0.213525	27.946377
3OS7	A	1Q47	A	0.213525	27.946377
3OS7	A	1QAF	A	0.213847	45.934736
3OS7	A	4GZ8	B	0.213974	30.951575
3OS7	A	1U8C	A	0.214009	83.928541
3OS7	A	1W0P	A	0.214177	53.404120
3OS7	A	3FCS	A	0.214507	81.381816
3OS7	A	3EMM	A	0.214606	21.377558
3OS7	A	2WGQ	B	0.215924	46.797436
3OS7	A	2BE1	A	0.216388	21.679483
3OS7	A	1OAC	A	0.216540	46.776062
3OS7	A	4FOV	A	0.216697	41.545156
3OS7	A	3IJE	A	0.216861	83.492515
3OS7	A	1W0O	A	0.216895	52.952809
3OS7	A	2HTB	D	0.217160	21.377558
3OS7	A	2VW1	A	0.217400	41.243181
3OS7	A	1JRQ	A	0.217552	45.607017
3OS7	A	2BE1	B	0.217600	21.725561
3OS7	A	3FCS	C	0.217881	81.535268
3OS7	A	1OAC	B	0.217958	46.957428
3OS7	A	4FP3	A	0.218313	41.448764
3OS7	A	2VW0	A	0.219200	42.591079
3OS7	A	4FPK	A	0.219273	41.048752
3OS7	A	2HTB	C	0.219371	21.400935
3OS7	A	4FPY	A	0.219661	41.352146
3OS7	A	2VW2	A	0.219827	41.243181
3OS7	A	2BIW	C	0.219829	27.748874
3OS7	A	1QAL	A	0.219876	46.000000
3OS7	A	1C9I	B	0.219993	25.019992
3OS7	A	4G55	A	0.220082	24.186773
3OS7	A	1QAK	A	0.220089	45.727453
3OS7	A	3K25	A	0.220158	21.771541
3OS7	A	4FQ4	A	0.220545	40.718546
3OS7	A	4FPJ	A	0.220662	41.085277
3OS7	A	1C9L	B	0.221233	25.179357
3OS7	A	2WGQ	A	0.222041	46.508064
3OS7	A	1QAL	B	0.222148	46.722586
3OS7	A	1QAK	B	0.222422	46.690470
3OS7	A	1D6Y	A	0.222733	47.031904
3OS7	A	1JRQ	B	0.222831	46.508064
3OS7	A	1DYU	B	0.222922	47.560488
3OS7	A	1D6U	A	0.222934	46.454279
3OS7	A	4FOW	A	0.223143	41.412558
3OS7	A	1C9L	A	0.223183	25.099801
3OS7	A	4FPO	B	0.223263	42.497059
3OS7	A	4FPC	A	0.223571	41.916584
3OS7	A	3RFZ	B	0.223823	80.243380
3OS7	A	2WOH	B	0.224086	46.936127
3OS7	A	1OLZ	A	0.224187	35.860842
3OS7	A	2WOH	A	0.224758	46.216880
3OS7	A	2WO0	A	0.224931	46.540305
3OS7	A	3RFZ	E	0.224954	79.856121
3OS7	A	4FPH	A	0.225378	41.484937
3OS7	A	2BIX	B	0.225512	28.071338
3OS7	A	2HTA	B	0.225816	21.771541
3OS7	A	4FPE	A	0.225922	41.484937
3OS7	A	4FPG	A	0.226135	41.964271
3OS7	A	3GD1	I	0.226142	25.436195
3OS7	A	2BIW	A	0.226440	28.106939
3OS7	A	1SPU	B	0.226902	46.925473
3OS7	A	1EHL	L	0.226939	21.633308
3OS7	A	3DCD	B	0.226968	21.840330
3OS7	A	3PQU	A	0.227497	39.585351
3OS7	A	3ALW	A	0.227619	36.755952
3OS7	A	1D6Z	A	0.227675	46.754679
3OS7	A	2W0Q	B	0.227776	47.138095
3OS7	A	4FOY	A	0.227843	40.841156
3OS7	A	1C9I	A	0.228134	25.377155
3OS7	A	2XZG	A	0.228354	25.199206
3OS7	A	1DYU	A	0.228758	46.690470
3OS7	A	3NVQ	E	0.228870	36.069378
3OS7	A	3HX6	A	0.229121	28.844410
3OS7	A	3QJF	C	0.229263	22.045408
3OS7	A	3V4P	A	0.229326	42.249260
3OS7	A	3V4P	C	0.229353	41.569219
3OS7	A	1QAF	B	0.229678	47.381431
3OS7	A	1OLZ	B	0.229806	37.121422
3OS7	A	4FP2	A	0.229871	42.118879
3OS7	A	1SO0	B	0.229904	22.605309
